stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,wheelchair_boarding
1000,,"50th St W & Upton Ave S","Near side E",  44.912365, -93.315179,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1000,0,1
10000,,"Carmen Ave & Claude Way E","Across from S",  44.857531, -93.041008,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10000,0,1
10001,,"Carmen Ave & 65th St E","Far side S",  44.855001, -93.042491,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10001,0,1
10002,,"Carmen Ave & Village Square Center","Near side S",  44.853643, -93.042243,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10002,0,1
10003,,"Carmen Ave & Lake Bridge Apts","Across from E",  44.853399, -93.040785,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10003,0,2
10004,,"67th St E & Catherine Ave","Across from E",  44.851718, -93.036841,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10004,0,1
10005,,"67th St E & Clayton Ave","Near side E",  44.851697, -93.034839,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10005,0,1
10006,,"Clayton Ave & 68th St E","Near side S",  44.851302, -93.034785,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10006,0,1
10007,,"Clayton Ave & 69th St E","Near side S",  44.849902, -93.034773,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10007,0,1
10008,,"Clayton Ave & 70th St E","Near side S",  44.848212, -93.034733,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10008,0,1
10013,,"70th St E & Cloman Ave E","Across from E",  44.847966, -93.032265,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10013,0,1
10014,,"70th St E & Cooper Ave E","Near side E",  44.847948, -93.028704,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10014,0,1
10017,,"70th St E & Dawn Ave","Near side E",  44.847957, -93.024624,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10017,0,1
1002,,"50th St W & Sheridan Ave S","Near side E",  44.912341, -93.312642,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1002,0,1
10024,,"75th St E & Craig Ave E","Near side W",  44.840836, -93.027131,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10024,0,1
10026,,"75th St E & Cloman Way","Near side W",  44.840813, -93.032276,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10026,0,1
10028,,"75th St E & Clayton Ave","Near side W",  44.840826, -93.034482,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10028,0,1
10029,,"Clayton Ave & 76th St E","Near side S",  44.839953, -93.034694,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10029,0,1
10030,,"Clayton Ave & 77th St E","Across from S",  44.838016, -93.034635,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10030,0,1
10031,,"Clayton Ave & 78th St E","Near side S",  44.837264, -93.034657,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10031,0,1
10032,,"78th St E & Charles Way","Across from W",  44.837231, -93.036420,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10032,0,1
10034,,"78th St E & Rolling Meadows Apts","Near side W",  44.837217, -93.037812,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10034,0,1
10035,,"78th St E & Chandler / Cahill","Mid block W",  44.836535, -93.040229,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10035,0,1
10036,,"78th St E & Cahill Ave","Near side W",  44.836378, -93.042173,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10036,0,1
10037,,"Fillmore Ave E & Robert St","Far side E",  44.941361, -93.084769,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10037,0,1
10039,,"Fillmore Ave E & State St","Near side E",  44.943261, -93.080287,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10039,0,1
1004,,"50th St W & Queen Ave S","Near side E",  44.912321, -93.310097,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1004,0,1
10040,,"Fillmore Ave E & Lafayette Rd W","Near side E",  44.943613, -93.078382,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10040,0,1
10041,,"Fillmore Ave E & Lafayette Rd E","Mid block E",  44.943831, -93.075466,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10041,0,1
10042,,"Fillmore Ave E & Ridder Circle","Near side S",  44.943484, -93.073947,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10042,0,1
10044,,"Plato Blvd & Chester St","Far side W",  44.941021, -93.073295,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10044,0,1
10045,,"Plato Blvd & State St","Near side W",  44.939498, -93.077998,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10045,0,1
10046,,"Plato Blvd & Eva St","Near side W",  44.939186, -93.080285,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10046,0,1
10048,,"Cesar Chavez St & Ada St","Across from E",  44.929481, -93.076961,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10048,0,1
1005,,"50th St W & Penn Ave S","Far side E",  44.912309, -93.308216,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1005,0,1
10050,,"Cesar Chavez St & Bancroft Ave","Across from S",  44.928429, -93.073356,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10050,0,1
10052,,"Concord St & Kansas St","Near side S",  44.926024, -93.067108,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10052,0,1
10053,,"Concord St & Page St","Near side S",  44.924903, -93.065249,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10053,0,1
10054,,"Concord St & Curtice St","Near side S",  44.923123, -93.063300,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10054,0,1
10055,,"Concord St & Belvidere St","Near side S",  44.922216, -93.062561,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10055,0,1
10057,,"Concord St & Annapolis St","Near side S",  44.919610, -93.059840,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10057,0,1
10058,,"Concord St N & Bircher Ave","Near side S",  44.918228, -93.058572,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10058,0,1
10059,,"Concord St N & Stanley Ave","Far side S",  44.915996, -93.056503,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10059,0,1
10060,,"Concord St N & Butler Ave","Far side S",  44.914188, -93.054768,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10060,0,1
10061,,"Concord St N & #1180 - Super America","Across from S",  44.908711, -93.050129,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10061,0,1
10062,,"Concord St N & Bryant Ave N","Near side S",  44.905799, -93.047015,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10062,0,1
10064,,"Concord St N & #522","Across from S",  44.900527, -93.040868,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10064,0,1
10065,,"Concord St N & Wentworth Ave","Far side S",  44.898585, -93.038999,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10065,0,1
10066,,"Concord Exchange & Grand Ave","Far side S",  44.892621, -93.034965,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10066,0,1
10067,,"Concord Exchange & Veterans Memorial Dr","Near side S",  44.891370, -93.034458,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10067,0,1
10068,,"Concord Exchange & #144","Near side S",  44.889151, -93.033886,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10068,0,1
10069,,"Concord Exchange & Camber Ave","Near side S",  44.887304, -93.033410,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10069,0,1
1007,,"50th St W & Newton Ave S","Near side E",  44.912304, -93.306266,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1007,0,1
10070,,"Concord Exchange & Armour Ave","Across from S",  44.884766, -93.032553,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10070,0,1
10071,,"Concord Exchange & Concord St","Near side E",  44.881641, -93.032087,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10071,0,1
10072,,"Concord St & Armour Ave","Near side S",  44.884799, -93.032374,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10072,0,1
10074,,"Concord St S & Dale Place","Near side S",  44.873081, -93.029103,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10074,0,1
10076,,"Concord St S & Poplar St E","Far side S",  44.866066, -93.024307,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10076,0,1
10078,,"Concord Blvd & Linden St","Near side S",  44.864160, -93.023365,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10078,0,1
10079,,"Concord Blvd & Dawn Way E","Near side S",  44.862749, -93.022701,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10079,0,1
10080,,"Dawn Way & 61st St E","Near side S",  44.860395, -93.025663,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10080,0,1
10081,,"Dawn Way & 63rd St E","Near side S",  44.858872, -93.025323,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10081,0,1
10082,,"Dawn Way & 64th St E","Near side S",  44.857097, -93.025330,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10082,0,1
10083,,"Dawn Way & 65th St E","Near side S",  44.855297, -93.025325,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10083,0,1
10085,,"Dawn Way & 66th St / 67th St E","Mid block S",  44.852901, -93.025231,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10085,0,1
10086,,"Dawn Ave & 69th St E","Near side S",  44.849880, -93.024613,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10086,0,1
10087,,"Dawn Ave & 70th St E","Near side S",  44.848190, -93.024585,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10087,0,1
10088,,"Dawn Ave E & 71st St E","Near side S",  44.846280, -93.024542,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10088,0,1
1009,,"50th St W & Logan Ave S","Near side E",  44.912297, -93.303710,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1009,0,1
10090,,"Dawn Ave E & 72nd St E","Near side S",  44.844480, -93.024553,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10090,0,1
10095,,"Dawn Ave & 76th Way E","Near side S",  44.839218, -93.024481,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10095,0,1
10096,,"Dawn Ave & 77th St E","Near side S",  44.838095, -93.024488,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10096,0,1
10097,,"Dawn Ave & 78th St E","Near side S",  44.837281, -93.024446,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10097,0,1
10098,,"Dawn Ave & Corey Path","Far side S",  44.836076, -93.024730,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10098,0,1
101,,"50th St W & Lyndale Ave S","Near side E",  44.912257, -93.288380,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=101,0,1
10100,,"Dawn Ave & 80th St E","Near side S",  44.833686, -93.025111,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10100,0,1
10101,,"80th St E & Corey Path","Near side W",  44.833650, -93.026229,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10101,0,1
10103,,"80th St E & Cooper Ave E","Near side W",  44.833635, -93.029619,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10103,0,1
10106,,"80th St E & Clayton Ave","Near side W",  44.833640, -93.033791,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10106,0,1
10108,,"80th St E & Cahill Plaza","Near side W",  44.834265, -93.041832,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10108,0,1
1011,,"50th St W & Minnehaha Pkwy","Near side E",  44.912281, -93.298111,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1011,0,1
10116,,"College Trail & Blaine Ave","Near side W",  44.827194, -93.050344,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10116,0,1
10119,,"St Clair Ave & Stairs to Grotto","Near side W",  44.934173, -93.131190,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10119,0,1
1012,,"50th St W & James Ave S","Near side E",  44.912295, -93.301158,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1012,0,1
10120,,"St Clair Ave & Avon St","Near side W",  44.934178, -93.133690,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10120,0,1
10121,,"St Clair Ave & Victoria St","Near side W",  44.934186, -93.136243,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10121,0,1
10123,,"St Clair Ave & Milton St","Near side W",  44.934210, -93.138773,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10123,0,1
10124,,"St Clair Ave & Chatsworth St","Near side W",  44.934218, -93.141323,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10124,0,1
10126,,"St Clair Ave & Oxford St","Near side W",  44.934215, -93.143884,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10126,0,1
10127,,"St Clair Ave & Lexington Pkwy","Near side W",  44.934225, -93.146449,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10127,0,1
10129,,"St Clair Ave & Dunlap St","Near side W",  44.934236, -93.149010,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10129,0,1
10130,,"St Clair Ave & Griggs St","Near side W",  44.934246, -93.151579,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10130,0,1
10131,,"St Clair Ave & Syndicate St","Near side W",  44.934256, -93.154144,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10131,0,1
10133,,"St Clair Ave & Hamline Ave","Near side W",  44.934267, -93.156712,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10133,0,1
10134,,"St Clair Ave & Albert St","Near side W",  44.934277, -93.159216,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10134,0,1
10135,,"St Clair Ave & Pascal St","Near side W",  44.934287, -93.161804,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10135,0,1
10137,,"St Clair Ave & Saratoga St","Near side W",  44.934297, -93.164361,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10137,0,1
10138,,"St Clair Ave & Snelling Ave","Near side W",  44.934307, -93.166899,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10138,0,1
10139,,"St Clair Ave & Macalester St","Near side W",  44.934331, -93.169491,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10139,0,1
1014,,"50th St W & Fremont Ave S","Near side E",  44.912273, -93.296049,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1014,0,1
10140,,"St Clair Ave & Vernon St","Near side W",  44.934342, -93.170936,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10140,0,1
10143,,"St Clair Ave & Wheeler St","Near side W",  44.934350, -93.175027,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10143,0,1
10144,,"St Clair Ave & Fairview Ave","Near side W",  44.934355, -93.177070,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10144,0,1
10145,,"St Clair Ave & Howell St","Near side W",  44.934373, -93.179639,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10145,0,1
10146,,"St Clair Ave & Prior Ave","Near side W",  44.934402, -93.182173,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10146,0,1
10147,,"St Clair Ave & Kenneth St","Across from W",  44.934400, -93.185078,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10147,0,1
10148,,"St Clair Ave & Cleveland Ave","Near side W",  44.934410, -93.187268,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10148,0,1
10149,,"St Clair Ave & Kenneth St","Near side E",  44.934296, -93.184973,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10149,0,1
10150,,"St Clair Ave & Prior Ave","Near side E",  44.934300, -93.182435,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10150,0,1
10151,,"St Clair Ave & Howell St","Near side E",  44.934256, -93.179044,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10151,0,1
10152,,"St Clair Ave & Fairview Ave","Near side E",  44.934250, -93.177329,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10152,0,1
10153,,"St Clair Ave & Wheeler St","Near side E",  44.934249, -93.174783,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10153,0,1
10155,,"St Clair Ave & Davern St","Near side E",  44.934244, -93.172245,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10155,0,1
10156,,"St Clair Ave & Macalester St","Near side E",  44.934226, -93.169722,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10156,0,1
10157,,"St Clair Ave & Snelling Ave","Near side E",  44.934202, -93.167154,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10157,0,1
10159,,"St Clair Ave & Saratoga St","Near side E",  44.934192, -93.164616,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10159,0,1
1016,,"50th St W & Dupont Ave S","Near side E",  44.912266, -93.293481,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1016,0,1
10161,,"St Clair Ave & Pascal St","Near side E",  44.934182, -93.162058,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10161,0,1
10162,,"St Clair Ave & Albert St","Near side E",  44.934172, -93.159517,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10162,0,1
10163,,"St Clair Ave & Hamline Ave","Near side E",  44.934162, -93.156967,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10163,0,1
10165,,"St Clair Ave & Syndicate St","Near side E",  44.934152, -93.154402,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10165,0,1
10166,,"St Clair Ave & Griggs St","Near side E",  44.934142, -93.151880,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10166,0,1
10168,,"St Clair Ave & Dunlap St","Across from E",  44.934131, -93.149265,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10168,0,1
10170,,"St Clair Ave & Lexington Pkwy","Near side E",  44.934121, -93.146703,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10170,0,1
10172,,"St Clair Ave & Benhill Rd","Near side E",  44.934106, -93.143053,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10172,0,1
10174,,"St Clair Ave & Milton St","Near side E",  44.934106, -93.139055,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10174,0,1
10176,,"St Clair Ave & Victoria St","Across from E",  44.934084, -93.136517,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10176,0,1
10177,,"St Clair Ave & Avon St","Across from E",  44.934073, -93.133944,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10177,0,1
10178,,"St Clair Ave & Stairs to Grotto","Across from E",  44.934068, -93.131333,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10178,0,1
1018,,"Penn Ave S & 50th St W","Far side S",  44.912198, -93.308783,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1018,0,1
10180,,"St Clair Ave & Pleasant Ave","Mid block W",  44.934172, -93.129110,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10180,0,1
10186,,"St Clair Ave & Osceola Ave","Far side E",  44.934075, -93.125442,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10186,0,1
10187,,"St Clair Ave & Oneida St","Near side E",  44.934077, -93.123356,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10187,0,1
10189,,"St Clair Ave & Duke St","Near side E",  44.934082, -93.120927,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10189,0,1
1019,,"Penn Ave S & 51st St W","Near side S",  44.910645, -93.308752,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1019,0,1
10190,,"St Clair Ave & Colborne St","Near side E",  44.934081, -93.119721,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10190,0,1
10191,,"St Clair Ave & 7th St W","Near side E",  44.934080, -93.117497,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10191,0,1
10193,,"St Clair Ave & Colborne St","Near side W",  44.934183, -93.119683,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10193,0,1
10194,,"St Clair Ave & Duke St","Near side W",  44.934187, -93.120954,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10194,0,1
10196,,"St Clair Ave & Oneida St","Near side W",  44.934182, -93.123074,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10196,0,1
10197,,"St Clair Ave & Osceola Ave","Near side W",  44.934179, -93.125566,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10197,0,1
10199,,"St Clair Ave & Finn St","Near side W",  44.934400, -93.189798,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10199,0,1
102,,"Lyndale Ave S & Franklin Ave W","Near side S",  44.962785, -93.288111,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=102,0,1
1020,,"Penn Ave S & 52nd St W","Near side S",  44.908826, -93.308754,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1020,0,1
10200,,"St Clair Ave & Cretin Ave","Near side W",  44.934399, -93.192340,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10200,0,1
10201,,"Cretin Ave & Stanford Ave","Near side S",  44.932607, -93.192527,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10201,0,1
10202,,"Cretin Ave & Jefferson Ave","Near side S",  44.930801, -93.192552,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10202,0,1
10203,,"Cretin Ave & Palace Ave","Across from S",  44.928853, -93.192534,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10203,0,1
10204,,"Cretin Ave & Randolph Ave","Near side S",  44.927133, -93.192536,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10204,0,1
10205,,"Cretin Ave & Niles Ave","Across from S",  44.925284, -93.192514,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10205,0,1
10206,,"Cretin Ave & Hartford Ave","Near side S",  44.923511, -93.192520,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10206,0,1
10207,,"Cretin Ave & Scheffer Ave","Near side S",  44.921681, -93.192526,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10207,0,1
10208,,"Cretin Ave & Highland Pkwy","Near side S",  44.919886, -93.192520,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10208,0,1
10209,,"Cretin Ave & Pinehurst Ave","Near side S",  44.918978, -93.192517,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10209,0,1
1021,,"Penn Ave S & 53rd St W","Near side S",  44.907103, -93.308737,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1021,0,1
10218,,"Cretin Ave & Highland Pkwy","Near side N",  44.919659, -93.192372,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10218,0,1
10219,,"Cretin Ave & Scheffer Ave","Near side N",  44.921514, -93.192378,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10219,0,1
10220,,"Cretin Ave & Hartford Ave","Near side N",  44.923330, -93.192373,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10220,0,1
10221,,"Cretin Ave & Niles Ave","Near side N",  44.925177, -93.192375,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10221,0,1
10222,,"Cretin Ave & Randolph Ave","Near side N",  44.926952, -93.192389,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10222,0,1
10223,,"Cretin Ave & Palace Ave","Near side N",  44.928788, -93.192395,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10223,0,1
10224,,"Cretin Ave & Jefferson Ave","Near side N",  44.930620, -93.192405,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10224,0,1
10225,,"Cretin Ave & Stanford Ave","Near side N",  44.932426, -93.192380,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10225,0,1
10226,,"Cretin Ave & St Clair Ave","Near side N",  44.934256, -93.192390,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10226,0,1
10227,,"St Clair Ave & Finn St","Near side E",  44.934296, -93.190041,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10227,0,1
10228,,"St Clair Ave & Cleveland Ave","Near side E",  44.934305, -93.187523,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10228,0,1
1023,,"Penn Ave S & 54th St W","Near side S",  44.905215, -93.308703,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1023,0,1
10231,,"7th St W & Ann St","Near side N",  44.936092, -93.114259,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10231,0,1
10232,,"7th St W & Dousman St","Near side N",  44.937200, -93.112662,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10232,0,1
10234,,"7th St W & Smith Ave","Near side N",  44.939335, -93.109518,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10234,0,1
10236,,"7th St W & Grand Ave","Far side N",  44.941497, -93.106350,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10236,0,1
10238,,"7th St W & Chestnut St","Near side N",  44.943285, -93.104086,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10238,0,1
10239,,"7th St E & Bates Ave","Near side E",  44.958719, -93.072239,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10239,0,1
1024,,"Penn Ave S & 55th St W","Near side S",  44.903429, -93.308729,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1024,0,1
10241,,"7th St E & Eichenwald St","Near side E",  44.960087, -93.069431,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10241,0,1
10242,,"7th St E & Hope St","Near side E",  44.960653, -93.068265,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10242,0,1
10246,,"Arcade St & Neid Lane","Across from N",  44.967064, -93.065872,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10246,0,1
10247,,"Arcade St & York Ave","Near side N",  44.968400, -93.065885,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10247,0,1
1025,,"Penn Ave S & 56th St W","Near side S",  44.901615, -93.308742,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1025,0,1
1027,,"Penn Ave S & 58th St W","Near side S",  44.898018, -93.308761,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1027,0,1
1028,,"Penn Ave S & Queen Ave S","Near side S",  44.897033, -93.308756,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1028,0,1
10288,,"Arcade St & York Ave","Far side S",  44.968354, -93.066125,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10288,0,1
10289,,"Arcade St & Neid Lane","Far side S",  44.966949, -93.066116,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10289,0,1
1029,,"Penn Ave S & 60th St W","Near side S",  44.894424, -93.308750,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1029,0,1
10291,,"Arcade St & Minnehaha Ave","Near side S",  44.963151, -93.066092,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10291,0,1
10292,,"Arcade St & 7th St E","Near side S",  44.962002, -93.066013,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10292,0,1
10294,,"7th St E & Hope St","Near side W",  44.960895, -93.068192,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10294,0,1
